from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
76,76,,,246001024600773+367582+1,246001024600773+367240+1,1,
76,76,,,246001024600773+367702+0,246001024600773+367254+0,1,
76,76,,,246001024600773+367708+0,246001024600773+367259+0,1,
76,76,,,246001024600773+367720+0,246001024600773+367265+0,1,
76,76,,,246001024600773+367727+0,246001024600773+367272+0,1,
76,76,,,246001024600773+367781+0,246001024600773+367279+0,1,
76,76,,,246001024600773+367939+0,246001024600773+367287+0,1,
76,76,,,246001024600763+368000+0,246001024600773+367296+0,1,
76,76,,,246001024600773+368006+0,246001024600773+367300+0,1,
76,76,,,246001024600763+368011+0,246001024600773+367304+0,1,
76,76,,,246001024600773+368044+0,246001024600773+367323+0,1,
76,76,,,246001024600773+368068+0,246001024600773+367334+0,1,
76,76,,,246001024600763+368092+0,246001024600773+367343+0,1,
76,76,,,246001024600773+368112+0,246001024600773+367347+0,1,
76,76,,,246001024600773+368121+0,246001024600773+367357+0,1,
76,76,,,246001024600763+368141+0,246001024600773+367368+0,1,
76,76,,,246001024600763+368192+0,246001024600773+367391+0,1,
76,76,,,246001024600773+367152+0,246001024600773+367405+1,1,
76,76,,,246001024600773+367157+1,246001024600773+367410+1,1,
76,76,,,246001024600773+367161+1,246001024600773+367414+1,1,
76,76,,,246001024600773+367041+1,246001024600773+367418+1,1,
76,76,,,246001024600773+367169+1,246001024600773+367427+1,1,
76,76,,,246001024600773+367179+1,246001024600773+367428+1,1,
76,76,,,246001024600773+367184+1,246001024600773+367432+0,1,
76,76,,,246001024600773+367192+0,246001024600773+367435+0,1,
76,76,,,246001024600773+367206+0,246001024600773+367444+0,1,
76,76,,,246001024600773+367213+0,246001024600773+367450+0,1,
76,76,,,246001024600773+367225+0,246001024600773+367454+0,1,
76,76,,,246001024600773+367234+0,246001024600773+367547+0,1,
94,94,,,246001024600773+368937+1,246001024600773+367582+1,1,
76,76,,,246001024600773+367250+0,246001024600773+367684+0,1,
76,76,,,246001024600773+367250+0,246001024600773+367704+0,1,
94,94,,,246001024600773+368977+0,246001024600773+367708+0,1,
94,94,,,246001024600773+368981+0,246001024600773+367727+0,1,
76,76,,,246001024600773+367269+1,246001024600773+367729+1,1,
76,76,,,246001024600773+367064+1,246001024600773+367817+1,1,
94,94,,,246001024600773+369051+0,246001024600773+367939+0,1,
74,74,,,246001024600763+367087+1,246001024600773+368008+1,1,
76,76,,,246001024600763+367087+1,246001024600773+368013+1,1,
74,74,,,246001024600773+367091+1,246001024600773+368014+1,1,
74,74,,,246001024600763+367314+1,246001024600773+368032+1,1,
94,94,,,246001024600773+369252+0,246001024600773+368044+0,1,
76,76,,,246001024600763+367314+1,246001024600773+368057+1,1,
76,76,,,246001024600773+367102+1,246001024600773+368106+1,1,
94,94,,,246001024600773+369256+0,246001024600773+368121+0,1,
76,76,,,246001024600763+367360+1,246001024600773+368123+0,1,
76,76,,,246001024600763+367365+0,246001024600773+368133+0,1,
76,76,,,246001024600763+367371+0,246001024600773+368147+0,1,
94,94,,,246001024600773+369261+0,246001024600773+368162+0,1,
76,76,,,246001024600772+367389+0,246001024600773+368185+0,1,
76,76,,,246001024600773+367392+0,246001024600773+368199+0,1,
94,94,,,246001024600773+369296+0,246001024600773+368203+0,1,
76,76,,,246001024600773+367396+0,246001024600773+368204+0,1,
33,33,,,246001024600773+368359+0,246001024600773+368211+1,1,
33,33,,,246001024600773+368364+1,246001024600773+368222+1,1,
33,33,,,246001024600773+368369+1,246001024600773+368226+1,1,
33,33,,,246001024600773+368369+1,246001024600773+368228+1,1,
33,33,,,246001024600773+368373+1,246001024600773+368232+1,1,
33,33,,,246001024600773+368376+1,246001024600773+368244+1,1,
33,33,,,246001024600773+368384+1,246001024600773+368252+1,1,
33,33,,,246001024600773+368389+1,246001024600773+368256+1,1,
33,33,,,246001024600773+368392+1,246001024600773+368256+1,1,
33,33,,,246001024600773+368396+1,246001024600773+368258+1,1,
33,33,,,246001024600773+368400+1,246001024600773+368267+1,1,
33,33,,,246001024600763+368406+1,246001024600773+368271+1,1,
18,18,,,246001024600773+367112+0,246001024600773+368273+1,1,
33,33,,,246001024600773+368413+0,246001024600773+368274+0,1,
33,33,,,246001024600773+368418+0,246001024600773+368279+0,1,
33,33,,,246001024600773+368423+0,246001024600773+368283+0,1,
33,33,,,246001024600773+368428+0,246001024600773+368288+0,1,
20,20,,,246001024600773+367118+1,246001024600773+368294+1,1,
33,33,,,246001024600763+368432+0,246001024600773+368296+0,1,
18,18,,,246001024600773+367124+1,246001024600773+368299+1,1,
33,33,,,246001024600773+368438+0,246001024600773+368301+0,1,
18,18,,,246001024600773+367130+1,246001024600773+368305+1,1,
33,33,,,246001024600773+368442+0,246001024600773+368307+0,1,
33,33,,,246001024600773+368554+0,246001024600773+368310+0,1,
33,33,,,246001024600773+368621+0,246001024600773+368314+0,1,
18,18,,,246001024600773+367134+1,246001024600773+368316+1,1,
33,33,,,246001024600773+368674+0,246001024600773+368318+0,1,
33,33,,,246001024600773+368682+0,246001024600773+368319+0,1,
33,33,,,246001024600773+368723+0,246001024600773+368323+0,1,
18,18,,,246001024600773+367137+0,246001024600773+368325+0,1,
33,33,,,246001024600773+368834+0,246001024600773+368328+0,1,
33,33,,,246001024600773+368894+0,246001024600773+368349+0,1,
33,33,,,246001024600772+368897+0,246001024600773+368354+0,1,
33,33,,,246001024600773+368207+0,246001024600773+368357+0,1,
33,33,,,246001024600773+368213+0,246001024600773+368361+1,1,
33,33,,,246001024600773+368217+1,246001024600773+368362+1,1,
33,33,,,246001024600773+368220+1,246001024600773+368366+1,1,
33,33,,,246001024600773+368224+1,246001024600773+368367+1,1,
33,33,,,246001024600773+368230+1,246001024600773+368371+1,1,
33,33,,,246001024600773+368236+0,246001024600773+368378+0,1,
33,33,,,246001024600773+368242+0,246001024600773+368380+0,1,
33,33,,,246001024600773+368246+0,246001024600773+368381+0,1,
33,33,,,246001024600773+368250+0,246001024600773+368382+0,1,
33,33,,,246001024600773+368254+0,246001024600773+368387+0,1,
33,33,,,246001024600773+368261+0,246001024600773+368394+0,1,
33,33,,,246001024600773+368265+0,246001024600773+368398+0,1,
33,33,,,246001024600773+368276+1,246001024600773+368415+1,1,
33,33,,,246001024600773+368281+1,246001024600773+368425+1,1,
33,33,,,246001024600773+368285+1,246001024600773+368425+1,1,
33,33,,,246001024600773+368290+1,246001024600773+368426+1,1,
33,33,,,246001024600773+368294+1,246001024600773+368426+1,1,
33,33,,,246001024600773+368299+1,246001024600773+368436+1,1,
33,33,,,246001024600773+368305+1,246001024600773+368440+1,1,
33,33,,,246001024600773+368312+1,246001024600773+368587+1,1,
33,33,,,246001024600773+368316+1,246001024600773+368661+1,1,
33,33,,,246001024600773+368321+1,246001024600773+368701+0,1,
33,33,,,246001024600773+368325+0,246001024600773+368756+0,1,
33,33,,,246001024600773+368330+0,246001024600773+368858+0,1,
33,33,,,246001024600763+368336+0,246001024600773+368882+0,1,
33,33,,,246001024600773+368350+0,246001024600773+368896+0,1,
94,94,,,246001024600773+367405+1,246001024600773+368899+0,1,
94,94,,,246001024600763+367424+1,246001024600773+368900+0,1,
94,94,,,246001024600773+367435+0,246001024600773+368904+0,1,
94,94,,,246001024600773+367450+0,246001024600773+368906+0,1,
94,94,,,246001024600773+367547+0,246001024600773+368928+0,1,
76,76,,,246001024600763+367057+0,246001024600773+368979+0,1,
74,74,,,246001024600773+367070+1,246001024600773+369018+1,1,
94,94,,,246001024600773+368032+1,246001024600773+369250+0,1,
94,94,,,246001024600763+368116+1,246001024600773+369254+0,1,
94,94,,,246001024600773+368133+0,246001024600773+369258+0,1,
94,94,,,246001024600763+368154+0,246001024600773+369259+0,1,
94,94,,,246001024600773+368185+0,246001024600773+369281+0,1,
112,112,,,246001024600774+366214+0,246001024600774+366080+0,1,
112,112,,,246001024600774+366221+0,246001024600774+366082+0,1,
124,124,,,246001024600774+366419+0,246001024600774+366097+0,1,
124,124,,,246001024600774+366790+0,246001024600774+366097+0,1,
124,124,,,246001024600774+366429+0,246001024600774+366113+1,1,
124,124,,,246001024600774+366447+1,246001024600774+366133+1,1,
124,124,,,246001024600774+366458+1,246001024600774+366166+1,1,
124,124,,,246001024600774+366500+1,246001024600774+366204+1,1,
124,124,,,246001024600774+366519+1,246001024600774+366214+0,1,
124,124,,,246001024600774+366530+0,246001024600774+366221+0,1,
124,124,,,246001024600774+366731+0,246001024600774+366221+0,1,
124,124,,,246001024600774+366543+0,246001024600774+366232+0,1,
124,124,,,246001024600774+366734+0,246001024600774+366232+0,1,
124,124,,,246001024600774+366551+0,246001024600774+366234+0,1,
124,124,,,246001024600774+366555+0,246001024600774+366236+0,1,
124,124,,,246001024600774+366740+0,246001024600774+366236+0,1,
124,124,,,246001024600774+366561+0,246001024600774+366240+0,1,
124,124,,,246001024600774+366567+0,246001024600774+366242+0,1,
124,124,,,246001024600774+366745+0,246001024600774+366242+0,1,
124,124,,,246001024600774+366574+0,246001024600774+366244+0,1,
124,124,,,246001024600774+366578+0,246001024600774+366248+0,1,
124,124,,,246001024600774+366750+0,246001024600774+366248+0,1,
124,124,,,246001024600774+366587+0,246001024600774+366255+0,1,
124,124,,,246001024600774+366593+0,246001024600774+366259+0,1,
124,124,,,246001024600774+366753+0,246001024600774+366259+0,1,
124,124,,,246001024600774+366597+0,246001024600774+366261+0,1,
124,124,,,246001024600774+366601+0,246001024600774+366263+0,1,
124,124,,,246001024600774+366756+0,246001024600774+366263+0,1,
124,124,,,246001024600774+366609+0,246001024600774+366267+0,1,
124,124,,,246001024600774+366615+0,246001024600774+366273+0,1,
124,124,,,246001024600774+366761+0,246001024600774+366273+0,1,
124,124,,,246001024600774+366621+0,246001024600774+366275+0,1,
124,124,,,246001024600774+366629+0,246001024600774+366281+0,1,
124,124,,,246001024600774+366643+0,246001024600774+366285+0,1,
124,124,,,246001024600774+366655+0,246001024600774+366297+0,1,
124,124,,,246001024600774+366672+0,246001024600774+366311+0,1,
124,124,,,246001024600774+366774+0,246001024600774+366311+0,1,
124,124,,,246001024600774+366693+0,246001024600774+366345+0,1,
124,124,,,246001024600774+366783+0,246001024600774+366345+0,1,
124,124,,,246001024600774+366697+0,246001024600774+366347+0,1,
124,124,,,246001024600774+366786+0,246001024600774+366347+0,1,
124,124,,,246001024600773+366703+0,246001024600774+366357+0,1,
124,124,,,246001024600774+366153+0,246001024600774+366377+0,1,
124,124,,,246001024600774+366808+1,246001024600774+366392+1,1,
131,131,,,246001024600774+366808+1,246001024600774+366392+1,1,
124,124,,,246001024600774+366734+0,246001024600774+366399+0,1,
124,124,,,246001024600774+366790+0,246001024600774+366419+0,1,
131,131,,,246001024600774+366852+0,246001024600774+366419+0,1,
140,140,,,246001024600774+366899+0,246001024600774+366419+0,1,
124,124,,,246001024600774+366103+0,246001024600774+366422+0,1,
124,124,,,246001024600774+366111+0,246001024600774+366426+0,1,
124,124,,,246001024600774+366363+0,246001024600774+366432+0,1,
116,116,,,246001024600774+366124+0,246001024600774+366435+1,1,
124,124,,,246001024600774+366124+0,246001024600774+366435+1,1,
116,116,,,246001024600774+366131+1,246001024600774+366443+1,1,
124,124,,,246001024600774+366131+1,246001024600774+366443+1,1,
140,140,,,246001024600774+366857+1,246001024600774+366452+1,1,
116,116,,,246001024600774+366138+1,246001024600774+366454+1,1,
124,124,,,246001024600774+366138+1,246001024600774+366454+1,1,
124,124,,,246001024600774+366143+1,246001024600774+366461+1,1,
124,124,,,246001024600774+366147+1,246001024600774+366464+0,1,
124,124,,,246001024600774+366159+0,246001024600774+366470+0,1,
124,124,,,246001024600774+366163+0,246001024600774+366473+0,1,
124,124,,,246001024600774+366169+0,246001024600774+366476+0,1,
140,140,,,246001024600774+366862+1,246001024600774+366479+1,1,
124,124,,,246001024600774+366173+0,246001024600774+366481+0,1,
140,140,,,246001024600774+366862+1,246001024600774+366483+1,1,
124,124,,,246001024600774+366179+0,246001024600774+366486+0,1,
124,124,,,246001024600774+366185+0,246001024600774+366490+0,1,
124,124,,,246001024600774+366189+0,246001024600774+366496+0,1,
124,124,,,246001024600774+366195+0,246001024600774+366503+0,1,
124,124,,,246001024600774+366201+0,246001024600774+366508+0,1,
140,140,,,246001024600774+366866+1,246001024600774+366511+1,1,
124,124,,,246001024600774+366209+0,246001024600774+366522+0,1,
124,124,,,246001024600774+366217+0,246001024600774+366527+0,1,
124,124,,,246001024600774+366731+0,246001024600774+366530+0,1,
124,124,,,246001024600774+366225+0,246001024600774+366535+1,1,
131,131,,,246001024600774+366395+1,246001024600774+366539+1,1,
131,131,,,246001024600774+366818+0,246001024600774+366551+0,1,
140,140,,,246001024600774+366871+0,246001024600774+366551+0,1,
124,124,,,246001024600774+366740+0,246001024600774+366555+0,1,
124,124,,,246001024600774+366229+1,246001024600774+366558+1,1,
124,124,,,246001024600774+366745+0,246001024600774+366567+0,1,
131,131,,,246001024600774+366821+0,246001024600774+366567+0,1,
140,140,,,246001024600774+366875+0,246001024600774+366574+0,1,
124,124,,,246001024600774+366750+0,246001024600774+366578+0,1,
131,131,,,246001024600774+366826+0,246001024600774+366587+0,1,
124,124,,,246001024600774+366753+0,246001024600774+366593+0,1,
140,140,,,246001024600764+366879+0,246001024600774+366597+0,1,
124,124,,,246001024600774+366756+0,246001024600774+366601+0,1,
131,131,,,246001024600774+366829+0,246001024600774+366601+0,1,
124,124,,,246001024600774+366761+0,246001024600774+366615+0,1,
140,140,,,246001024600774+366882+0,246001024600774+366621+0,1,
124,124,,,246001024600774+366270+1,246001024600774+366625+1,1,
131,131,,,246001024600774+366835+0,246001024600774+366629+0,1,
124,124,,,246001024600774+366278+1,246001024600774+366632+1,1,
140,140,,,246001024600774+366886+0,246001024600774+366643+0,1,
131,131,,,246001024600774+366838+0,246001024600774+366646+0,1,
140,140,,,246001024600774+366889+0,246001024600774+366662+0,1,
124,124,,,246001024600774+366774+0,246001024600774+366672+0,1,
124,124,,,246001024600764+366314+0,246001024600774+366676+0,1,
124,124,,,246001024600774+366778+0,246001024600774+366683+0,1,
140,140,,,246001024600774+366893+0,246001024600774+366683+0,1,
124,124,,,246001024600764+366331+0,246001024600774+366686+0,1,
124,124,,,246001024600764+366338+0,246001024600774+366688+0,1,
124,124,,,246001024600774+366783+0,246001024600774+366693+0,1,
140,140,,,246001024600774+366896+0,246001024600774+366693+0,1,
124,124,,,246001024600774+366786+0,246001024600774+366697+0,1,
131,131,,,246001024600774+366849+0,246001024600774+366697+0,1,
124,124,,,246001024600773+366351+0,246001024600774+366700+0,1,
124,124,,,246001024600774+366147+1,246001024600774+366715+0,1,
124,124,,,246001024600774+366464+0,246001024600774+366715+0,1,
124,124,,,246001024600774+366159+0,246001024600774+366716+0,1,
124,124,,,246001024600774+366470+0,246001024600774+366716+0,1,
124,124,,,246001024600774+366169+0,246001024600774+366717+0,1,
124,124,,,246001024600774+366476+0,246001024600774+366717+0,1,
124,124,,,246001024600774+366179+0,246001024600774+366720+0,1,
124,124,,,246001024600774+366486+0,246001024600774+366720+0,1,
124,124,,,246001024600774+366189+0,246001024600774+366721+0,1,
124,124,,,246001024600774+366496+0,246001024600774+366721+0,1,
124,124,,,246001024600774+366201+0,246001024600774+366724+0,1,
124,124,,,246001024600774+366508+0,246001024600774+366724+0,1,
124,124,,,246001024600774+366209+0,246001024600774+366727+0,1,
124,124,,,246001024600774+366522+0,246001024600774+366727+0,1,
124,124,,,246001024600774+366251+1,246001024600774+366759+1,1,
124,124,,,246001024600764+366650+0,246001024600774+366771+0,1,
124,124,,,246001024600774+366292+1,246001024600774+366771+0,1,
124,124,,,246001024600764+366666+0,246001024600774+366772+0,1,
124,124,,,246001024600774+366307+0,246001024600774+366772+0,1,
124,124,,,246001024600764+366679+0,246001024600774+366776+0,1,
124,124,,,246001024600774+366322+0,246001024600774+366776+0,1,
124,124,,,246001024600763+366338+0,246001024600774+366781+0,1,
124,124,,,246001024600773+366688+0,246001024600774+366781+0,1,
124,124,,,246001024600773+366351+0,246001024600774+366788+0,1,
124,124,,,246001024600774+366700+0,246001024600774+366788+0,1,
131,131,,,246001024600774+366435+1,246001024600774+366792+0,1,
131,131,,,246001024600774+366454+1,246001024600774+366796+0,1,
131,131,,,246001024600774+366377+0,246001024600774+366797+0,1,
131,131,,,246001024600774+366476+0,246001024600774+366800+0,1,
